Latitude Longitude Value, endStep
   44.312   11.802 1.3 168
   44.312   11.822 1.3 168
   44.312   11.842 1.3 168
   44.312   11.862 1.3 168
   44.312   11.882 1.3 168
   44.312   11.902 1.3 168
   44.312   11.922 1.2 168
   44.312   11.942 1.2 168
   44.312   11.962 1.2 168
   44.332   11.722 0.7 168
   44.332   11.742 0.7 168
   44.332   11.762 0.8 168
   44.332   11.782 1.1 168
   44.332   11.802 1.3 168
   44.332   11.822 1.3 168
   44.332   11.842 1.3 168
   44.332   11.862 1.2 168
   44.332   11.882 1.2 168
   44.332   11.902 1.2 168
   44.332   11.922 1.1 168
   44.332   11.942 0.9 168
   44.332   11.962 0.9 168
   44.352   11.722 0.8 168
   44.352   11.742 0.8 168
   44.352   11.762 1.0 168
   44.352   11.782 1.3 168
   44.352   11.802 1.3 168
   44.352   11.822 1.3 168
   44.352   11.842 1.2 168
   44.352   11.862 1.1 168
   44.352   11.882 1.1 168
   44.352   11.902 1.0 168
   44.352   11.922 0.8 168
   44.352   11.942 0.6 168
   44.352   11.962 0.6 168
   44.372   11.722 1.1 168
   44.372   11.742 1.1 168
   44.372   11.762 1.2 168
   44.372   11.782 1.3 168
   44.372   11.802 1.2 168
   44.372   11.822 1.2 168
   44.372   11.842 1.0 168
   44.372   11.862 0.8 168
   44.372   11.882 0.8 168
   44.372   11.902 0.6 168
   44.372   11.922 0.5 168
   44.372   11.942 0.4 168
   44.372   11.962 0.4 168
   44.392   11.722 1.2 168
   44.392   11.742 1.2 168
   44.392   11.762 1.3 168
   44.392   11.782 1.2 168
   44.392   11.802 1.0 168
   44.392   11.822 1.0 168
   44.392   11.842 0.9 168
   44.392   11.862 0.7 168
   44.392   11.882 0.7 168
   44.392   11.902 0.6 168
   44.392   11.922 0.5 168
   44.392   11.942 0.4 168
   44.392   11.962 0.4 168
Latitude Longitude Value, endStep
   44.252   11.722 3.1 192
   44.252   11.742 3.1 192
   44.252   11.762 2.9 192
   44.252   11.782 2.6 192
   44.252   11.802 2.5 192
   44.252   11.822 2.5 192
   44.252   11.842 2.3 192
   44.252   11.862 2.0 192
   44.252   11.882 2.0 192
   44.252   11.902 1.8 192
   44.252   11.922 1.6 192
   44.252   11.942 1.6 192
   44.252   11.962 1.6 192
   44.272   11.722 3.1 192
   44.272   11.742 3.1 192
   44.272   11.762 2.9 192
   44.272   11.782 2.9 192
   44.272   11.802 2.5 192
   44.272   11.822 2.5 192
   44.272   11.842 2.4 192
   44.272   11.862 2.0 192
   44.272   11.882 2.0 192
   44.272   11.902 1.9 192
   44.272   11.922 1.6 192
   44.272   11.942 1.2 192
   44.272   11.962 1.2 192
   44.292   11.722 2.8 192
   44.292   11.742 2.8 192
   44.292   11.762 2.9 192
   44.292   11.782 2.6 192
   44.292   11.802 2.3 192
   44.292   11.822 2.3 192
   44.292   11.842 2.2 192
   44.292   11.862 2.2 192
